population,agents,model,defection,task_order,final_cumulative_resources,source_path
population,ordinary,gpt-5-nano,none,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_001_neutral_rep01.json
population,ordinary,gpt-5-nano,none,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_002_neutral_rep02.json
population,ordinary,gpt-5-nano,none,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_003_neutral_rep03.json
population,ordinary,gpt-5-nano,none,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_004_neutral_rep04.json
population,ordinary,gpt-5-nano,none,game_myth,48.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,game_myth,29.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,game_myth,32.635000000000005,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,game_myth,39.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,game_myth,40.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,myth_game,50.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_000_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,myth_game,30.565,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_001_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,myth_game,47.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_002_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,myth_game,45.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_003_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,none,myth_game,50.8425,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_004_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_005_neutral_rep00.json
population,ordinary,gpt-5-nano,defectors25,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_006_neutral_rep01.json
population,ordinary,gpt-5-nano,defectors25,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_007_neutral_rep02.json
population,ordinary,gpt-5-nano,defectors25,game,26.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_008_neutral_rep03.json
population,ordinary,gpt-5-nano,defectors25,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_009_neutral_rep04.json
population,ordinary,gpt-5-nano,defectors25,game_myth,35.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,game_myth,34.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,game_myth,26.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,game_myth,24.666666666666668,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_008_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,game_myth,44.086666666666666,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_009_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,myth_game,27.833333333333332,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,myth_game,44.833333333333336,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,myth_game,30.833333333333332,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,myth_game,28.98,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_008_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors25,myth_game,34.333333333333336,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_gpt_n5/gpt-5-nano/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_gpt_n5_009_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors50,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_010_neutral_rep00.json
population,ordinary,gpt-5-nano,defectors50,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_011_neutral_rep01.json
population,ordinary,gpt-5-nano,defectors50,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_012_neutral_rep02.json
population,ordinary,gpt-5-nano,defectors50,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_013_neutral_rep03.json
population,ordinary,gpt-5-nano,defectors50,game,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_gpt_n5/gpt-5-nano/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_gpt_n5_014_neutral_rep04.json
population,ordinary,gpt-5-nano,defectors50,game_myth,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_010_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors50,game_myth,25.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_011_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,gpt-5-nano,defectors50,game_myth,25.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_gpt_n5/gpt-5-nano/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_gpt_n5_012_neutral_rep02_memtest_memory_primary_anything.json
