setting,path,composition,task_order,round,send_fraction,return_ratio
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,1,0.6,0.0
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,2,0.45,0.3148148148148148
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,3,0.4,0.4375
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,4,0.6,0.1688888888888889
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,5,0.575,0.42869565217391303
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,6,0.55,0.3381818181818182
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,7,0.85,0.42058823529411765
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,8,0.475,0.40631578947368413
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,9,0.9,0.43481481481481477
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_game_myth_gpt4_sonnet4_n5/gpt-5-nano+claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_twotask_r3/mixed_pop_game_myth_gpt4_sonnet4_n5_004_neutral_rep04_memtest_memory_primary_anything.json,4 GPT + 4 Sonnet,game_myth,10,0.85,0.43411764705882355
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,1,0.65,0.3638461538461538
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,2,0.35,0.47023809523809523
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,3,0.5,0.33233333333333337
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,4,0.75,0.39244444444444443
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,5,1.0,0.4690833333333334
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,6,1.0,0.40850000000000003
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,7,1.0,0.4561666666666666
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,8,1.0,0.44200000000000006
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,9,1.0,0.4656666666666666
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_000_neutral_rep00_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,10,1.0,0.43983333333333335
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,1,0.6,0.3523611111111111
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,2,0.65,0.381923076923077
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,3,0.45,0.34296296296296297
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,4,0.3,0.3611111111111111
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,5,0.75,0.43044444444444446
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,6,0.5,0.3346666666666666
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,7,0.7,0.4176190476190476
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,8,0.95,0.4286842105263158
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,9,1.0,0.46991666666666665
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_001_neutral_rep01_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,10,1.0,0.4154166666666666
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,1,0.9,0.33425925925925926
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,2,0.35,0.3076190476190476
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,3,0.325,0.2928205128205128
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,4,0.5,0.3796666666666667
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,5,0.375,0.368
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,6,0.75,0.3788888888888889
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,7,0.5,0.38333333333333336
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,8,0.25,0.497
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,9,0.5,0.35966666666666663
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_002_neutral_rep02_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,10,0.5,0.42900000000000005
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,1,0.6,0.28305555555555556
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,2,0.5,0.3903333333333333
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,3,0.7,0.37523809523809526
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,4,0.6,0.40499999999999997
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,5,0.95,0.41105263157894734
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,6,0.75,0.45866666666666667
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,7,0.7,0.4121428571428571
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,8,0.75,0.4184444444444444
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,9,1.0,0.43433333333333335
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_003_neutral_rep03_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,10,1.0,0.44808333333333333
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,1,0.6,0.32611111111111113
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,2,0.679,0.27810505645557193
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,3,0.629,0.2779544250132485
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,4,0.525,0.3352380952380952
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,5,0.25,0.324
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,6,0.6,0.40875
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,7,0.7,0.3644047619047619
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,8,0.75,0.4172222222222222
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,9,0.5,0.38383333333333336
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini1_gpt7_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini1_gpt7_n5_004_neutral_rep04_memtest_memory_primary_anything.json,1 Gemini + 7 GPT,myth_game,10,1.0,0.41474999999999995
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini2_gpt6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,myth_game,1,0.75,0.31666666666666665
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini2_gpt6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,myth_game,2,0.4,0.42083333333333334
population,data/json/noise_experiments/mixed_model_populations_20260918/mixed_pop_myth_game_gemini2_gpt6_n5/gemini-3.7-flash+gpt-5-nano/myth_game/noisy8_crossmodel_negative_twotask_r3/mixed_pop_myth_game_gemini2_gpt6_n5_000_neutral_rep00_memtest_memory_primary_anything.json,2 Gemini + 6 GPT,myth_game,3,0.7,0.3869047619047619
